NUMERO,ORDEM,ORCAMENTO,VENDA,DATA,TIPO,SERVICO,PRODUTO,UNIDADE,CODFOR,FORNECEDOR,CODPRO,DESCRICAO,CUSTO,VALOR,QUANTIA,DESCONTO,DESCONTOP,TOTAL,CODUSU,USUARIO,STATUS,CONTROLE,REFERENCIA,DATA_ENTRE,HORA_ENTRE,FALTAS,OBS,BARRA,TABELA1,TABELA2,TABELA3,TABELA,CODTEC,TECNICO,PEDIDO,DATASAI,HORASAI,NF,BC_ST,VAL_ST,TELEFONE
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,203,TAMBOR FREIO TRASEIRO,141.51,174.56,2.0,0.0,0.0,349.12,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,228,CABO FREIO TRASEIRO ESQUERDO,48.74,75.67,1.0,0.0,0.0,75.67,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,227,CABO FREIO TRASEIRO  DIREITO,18.15,95.0,1.0,0.0,0.0,95.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,172,AMORTECEDOR DIANTEIRO,510.0,250.0,2.0,0.0,0.0,500.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,40.0,35.25,2.0,0.0,0.0,70.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,27.99,16.92,2.0,0.0,0.0,33.84,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,864,RETENTOR SEMI EIXO,20.0,36.7,2.0,0.0,0.0,73.4,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,425,BUCHA BANDEJA DIANTEIRA PARTE DIANTEIRA,42.0,18.19,2.0,0.0,0.0,36.38,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,426,BUCHA BANDEJA DIANTEIRA PARTE TRASEIRA,42.92,34.94,2.0,0.0,0.0,69.88,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,236,DISCO FREIO DIANTEIRO VENTILADO,126.08,90.02,2.0,0.0,0.0,180.04,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,238,RESERVATORIO RADIADOR,78.65,75.7,1.0,0.0,0.0,75.7,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,7,KIT VALVULA TERMOSTATICA,202.09,179.68,1.0,0.0,0.0,179.68,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,46.38,76.0,2.0,0.0,0.0,152.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,209.5,84.97,1.0,0.0,0.0,84.97,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4221,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,182,TAMPA RESERVATORIO,34.2,34.83,1.0,0.0,0.0,34.83,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,10:59,,,,
4222,,False,,2025-04-15,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,225,KIT AMORTECEDOR DIANTEIRO,60.0,87.63,2.0,0.0,0.0,175.26,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:08,,,,
4222,,False,,2025-04-15,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,959,PRATO MOLA DIANTEIRO,30.02,30.02,2.0,0.0,0.0,60.04,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:08,,,,
4223,,False,,2025-04-15,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,452,CILINDRO AUXILIAR EMBREAGEM,219.09,162.95,1.0,162.95,100.0,0.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:18,,,,
4224,,False,,2025-04-10,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,963,CHAVE POLIGONAL,57.4,57.4,1.0,0.0,0.0,57.4,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:24,,,,
4224,,False,,2025-04-10,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,963,CHAVE POLIGONAL,57.4,53.75,1.0,0.0,0.0,53.75,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:24,,,,
4224,,False,,2025-04-10,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,963,CHAVE POLIGONAL,57.4,58.59,1.0,0.0,0.0,58.59,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:24,,,,
4224,,False,,2025-04-10,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,452,CILINDRO AUXILIAR EMBREAGEM,162.95,162.95,1.0,0.0,0.0,162.95,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,11:24,,,,
4225,,False,,2025-04-15,PRODUTO,,,un,1,ZENO AUTO PEÇAS,456,CILINDRO MESTRE EMBREAGEM,110.35,304.7,1.0,0.0,0.0,304.7,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,13:19,,,,
4226,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,100,ABRACADEIRA,2.97,2.91,10.0,0.0,0.0,29.1,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,13:20,,,,
4226,,False,,2025-04-14,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,100,ABRACADEIRA,2.97,3.25,10.0,0.0,0.0,32.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,13:20,,,,
4227,,False,,2025-04-11,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,37,CORREIA DENTADA,94.23,94.23,1.0,0.0,0.0,94.23,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,13:51,,,,
4228,,False,,2025-04-11,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,964,BUCHA CABO ENGATE MARCHA,15.0,15.0,1.0,0.0,0.0,15.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:01,,,,
4229,,False,,2025-04-11,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,417,VARETA NIVEL OLEO,39.27,243.0,1.0,0.0,0.0,243.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:02,,,,
4230,,False,,2025-04-10,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,954,RETENTOR PINHAO DIFERENCIAL,128.02,128.02,1.0,0.0,0.0,128.02,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:02,,,,
4231,,False,,2025-04-10,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,379,KIT BATENTE COIFA TRASEIRO,43.16,18.95,1.0,0.0,0.0,18.95,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:03,,,,
4232,,False,,2025-04-10,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,947,SENSOR PRESSAO PNEU,531.0,512.32,1.0,0.0,0.0,512.32,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:03,,,,
4233,,False,,2025-04-10,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,166,AMORTECEDOR TRASEIRO,233.68,165.08,2.0,0.0,0.0,330.16,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:05,,,,
4233,,False,,2025-04-10,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,427,COXIM AMORTECEDOR TRASEIRO,67.64,88.03,2.0,0.0,0.0,176.06,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:05,,,,
4233,,False,,2025-04-10,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,543,MOLA SUSPENSAO TRASEIRA,105.64,143.09,2.0,0.0,0.0,286.18,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:05,,,,
4233,,False,,2025-04-10,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,379,KIT BATENTE COIFA TRASEIRO,18.95,31.95,2.0,0.0,0.0,63.9,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:05,,,,
4234,,False,,2025-04-10,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,76,SENSOR ABS,98.74,108.94,1.0,0.0,0.0,108.94,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:05,,,,
4235,,False,,2025-04-09,PRODUTO,,,JG,1,ZENO AUTO PEÇAS,550,JOGO JUNTA SUPERIOR,162.55,295.47,1.0,0.0,0.0,295.47,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:06,,,,
4235,,False,,2025-04-09,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,219,PARAFUSO CABECOTE,176.85,114.0,1.0,0.0,0.0,114.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:06,,,,
4236,,False,,2025-04-09,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,84.97,575.79,1.0,0.0,0.0,575.79,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:07,,,,
4236,,False,,2025-04-09,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,433.91,435.54,1.0,0.0,0.0,435.54,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:07,,,,
4237,,False,,2025-04-09,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,236,DISCO FREIO DIANTEIRO VENTILADO,90.02,176.9,2.0,0.0,0.0,353.8,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:08,,,,
4237,,False,,2025-04-09,PRODUTO,,,JG,1,ZENO AUTO PEÇAS,339,PASTILHA FREIO DIANTEIRO,112.42,168.93,1.0,0.0,0.0,168.93,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:08,,,,
4237,,False,,2025-04-09,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,947,SENSOR PRESSAO PNEU,512.32,512.32,1.0,0.0,0.0,512.32,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:08,,,,
4238,,False,,2025-04-07,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,29.52,57.5,1.0,0.0,0.0,57.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:09,,,,
4238,,False,,2025-04-07,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,127,FILTRO GASOLINA,15.2,16.9,1.0,0.0,0.0,16.9,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:09,,,,
4238,,False,,2025-04-07,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.8,18.8,1.0,0.0,0.0,18.8,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:09,,,,
4239,,False,,2025-04-08,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,76,SENSOR ABS,108.94,559.14,1.0,0.0,0.0,559.14,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:09,,,,
4240,,False,,2025-04-08,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,721,BUCHA AMORTECEDOR TRASEIRO INF,16.49,7.25,1.0,0.0,0.0,7.25,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:10,,,,
4241,,False,,2025-04-08,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,528,CORPO BORBOLETA,834.33,735.75,1.0,0.0,0.0,735.75,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:11,,,,
4241,,False,,2025-04-08,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,192,PIVO SUSPENSAO ESQUERDO,77.12,37.5,1.0,0.0,0.0,37.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:11,,,,
4242,,False,,2025-04-08,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,21.91,98.09,1.0,0.0,0.0,98.09,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:11,,,,
4243,,False,,2025-04-07,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,35.25,35.25,2.0,0.0,0.0,70.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:11,,,,
4244,,False,,2025-04-07,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,257,CUBO RODA DIANTEIRO,256.5,88.36,1.0,0.0,0.0,88.36,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:13,,,,
4245,,False,,2025-04-07,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,58,CORREIA MICRO V,91.85,43.73,1.0,0.0,0.0,43.73,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:13,,,,
4246,,False,,2025-04-07,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,47,ROLAMENTO RODA DIANTEIRA,92.51,96.92,1.0,0.0,0.0,96.92,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:20,,,,
4247,,False,,2025-04-01,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,66,PORCA RODA CROMADA,16.58,14.99,8.0,0.0,0.0,119.92,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:20,,,,
4248,,False,,2025-04-01,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,66,PORCA RODA CROMADA,14.99,14.99,8.0,0.0,0.0,119.92,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:21,,,,
4249,,False,,2025-04-01,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,400,CANO AGUA,97.08,330.0,1.0,0.0,0.0,330.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:21,,,,
4250,,False,,2025-04-01,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,965,VEDA FLANGES,101.43,101.43,1.0,0.0,0.0,101.43,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:22,,,,
4251,,False,,2025-04-01,PRODUTO,,,un,1,ZENO AUTO PEÇAS,698,PASTA GEL,69.27,69.27,2.0,0.0,0.0,138.54,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:23,,,,
4252,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,19.87,20.86,1.0,0.0,0.0,20.86,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:24,,,,
4252,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.8,19.18,1.0,0.0,0.0,19.18,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:24,,,,
4253,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,17,FILTRO LUB,34.02,19.93,1.0,0.0,0.0,19.93,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:24,,,,
4254,,False,,2025-04-02,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,98.09,169.32,1.0,0.0,0.0,169.32,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:25,,,,
4255,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,57.5,81.24,1.0,0.0,0.0,81.24,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:25,,,,
4256,,False,,2025-04-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,76,SENSOR ABS,559.14,98.74,1.0,0.0,0.0,98.74,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:26,,,,
4256,,False,,2025-04-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,76,SENSOR ABS,559.14,98.74,1.0,0.0,0.0,98.74,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:26,,,,
4256,,False,,2025-04-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,318,RETENTOR SAIDA DIFERENCIAL,29.76,21.93,1.0,0.0,0.0,21.93,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:26,,,,
4257,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,20.86,21.84,1.0,0.0,0.0,21.84,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:28,,,,
4257,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,17,FILTRO LUB,19.93,26.79,1.0,0.0,0.0,26.79,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:28,,,,
4257,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,81.24,36.07,1.0,0.0,0.0,36.07,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:28,,,,
4257,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,468,INTERRUPTOR PRESSAO OLEO,53.83,54.88,1.0,0.0,0.0,54.88,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:28,,,,
4257,,False,,2025-04-02,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,19.18,19.18,1.0,0.0,0.0,19.18,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:28,,,,
4258,,False,,2025-04-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,7,KIT VALVULA TERMOSTATICA,179.68,213.9,1.0,0.0,0.0,213.9,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:29,,,,
4259,,False,,2025-04-02,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,435.54,420.09,1.0,0.0,0.0,420.09,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:29,,,,
4259,,False,,2025-04-02,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,575.79,155.47,1.0,0.0,0.0,155.47,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:29,,,,
4260,,False,,2025-04-04,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,127,FILTRO GASOLINA,16.9,16.36,1.0,0.0,0.0,16.36,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:30,,,,
4261,,False,,2025-04-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,35.25,45.14,1.0,0.0,0.0,45.14,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:31,,,,
4261,,False,,2025-04-04,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,132.63,181.25,2.0,0.0,0.0,362.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:31,,,,
4262,,False,,2025-04-04,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,264,TERMINAL BATERIA,8.99,16.23,10.0,0.0,0.0,162.3,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:31,,,,
4263,,False,,2025-04-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,36.07,29.52,1.0,0.0,0.0,29.52,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:32,,,,
4263,,False,,2025-04-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,21.84,19.87,1.0,0.0,0.0,19.87,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:32,,,,
4263,,False,,2025-04-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,19.18,18.8,1.0,0.0,0.0,18.8,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:32,,,,
4264,,False,,2025-04-17,PRODUTO,,,PCA,95,RETIFICA DE MOTORES GASPAR,1,RETIFICA,1198.4,6052.5,1.0,0.0,0.0,6052.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:35,,,,
4265,,False,,2025-04-17,PRODUTO,,,UN,87,TORNEARIA MOREIRA,207,SERVIÇO TORNO,50.0,140.0,1.0,0.0,0.0,140.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:36,,,,
4266,,False,,2025-04-17,PRODUTO,,,UN,87,TORNEARIA MOREIRA,207,SERVIÇO TORNO,140.0,140.0,1.0,0.0,0.0,140.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,14:36,,,,
4267,,False,,2025-04-17,PRODUTO,,,UN,3,MAESTRI AUTO PEÇAS,66,PORCA RODA CROMADA,14.99,4.0,1.0,0.0,0.0,4.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:24,,,,
4267,,False,,2025-04-17,PRODUTO,,,UN,3,MAESTRI AUTO PEÇAS,56,PRISIONEIRO RODA,4.83,5.0,1.0,0.0,0.0,5.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:24,,,,
4268,,False,,2025-04-17,PRODUTO,,,UN,3,MAESTRI AUTO PEÇAS,30,PIVO SUSPENSAO DIREITO,80.75,57.33,1.0,0.0,0.0,57.33,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:25,,,,
4269,,False,,2025-04-17,PRODUTO,,,UN,3,MAESTRI AUTO PEÇAS,307,BUJAO CARTER,14.86,11.66,1.0,0.0,0.0,11.66,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:41,,,,
4270,,False,,2025-04-17,PRODUTO,,,un,3,MAESTRI AUTO PEÇAS,220,HIGIENIZADOR AR CONDICIONADO,18.17,18.84,1.0,0.0,0.0,18.84,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:42,,,,
4270,,False,,2025-04-17,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,122,FILTRO AR CONDICIONADO,19.87,18.0,1.0,0.0,0.0,18.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:42,,,,
4270,,False,,2025-04-17,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,44,FILTRO AR,29.52,32.9,1.0,0.0,0.0,32.9,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:42,,,,
4271,,False,,2025-04-15,PRODUTO,,,un,3,MAESTRI AUTO PEÇAS,220,HIGIENIZADOR AR CONDICIONADO,18.84,18.84,1.0,0.0,0.0,18.84,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:47,,,,
4271,,False,,2025-04-15,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,44,FILTRO AR,32.9,26.5,1.0,0.0,0.0,26.5,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:47,,,,
4271,,False,,2025-04-15,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,122,FILTRO AR CONDICIONADO,18.0,18.13,1.0,0.0,0.0,18.13,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:47,,,,
4272,,False,,2025-04-16,PRODUTO,,,PCT,71,CHUMBO,937,CHUMBO BALANCEAMENTO,435.0,70.0,3.0,0.0,0.0,210.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:50,,,,
4272,,False,,2025-04-16,PRODUTO,,,UN,71,CHUMBO,966,MACARRAO PARA CONSERTO PNEU,120.0,120.0,1.0,0.0,0.0,120.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:50,,,,
4272,,False,,2025-04-16,PRODUTO,,,un,71,CHUMBO,879,VASELINA,23.5,100.0,1.0,0.0,0.0,100.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:50,,,,
4273,,False,,2025-04-15,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,192,PIVO SUSPENSAO ESQUERDO,37.5,69.0,1.0,0.0,0.0,69.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:50,,,,
4274,,False,,2025-04-14,PRODUTO,,,PC,3,MAESTRI AUTO PEÇAS,19,COXIM CAMBIO,165.61,235.0,1.0,0.0,0.0,235.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-17,15:52,,,,
4275,,False,,2025-04-11,PRODUTO,,,UN,67,SCHERER AUTO PEÇAS,86,COLA BLACK,23.87,21.75,12.0,0.0,0.0,261.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-25,08:21,,,,
4276,,False,,2025-04-09,PRODUTO,,,un,90,STOP FIRE,863,UNIFORME CALCA,85.0,85.0,2.0,0.0,0.0,170.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-25,08:30,,,,
4277,,False,,2025-04-28,PRODUTO,,,PCA,96,MARISCO CABEÇOTES,1,RETIFICA,6052.5,2948.8,1.0,0.0,0.0,2948.8,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-28,15:06,,,,
4278,,False,,2025-04-07,PRODUTO,,,UNI,23,LINK COMERCIAL IMPORTADORA,108,28EU 195/60/15 IMPOR,283.0,283.0,12.0,0.0,0.0,3396.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-29,10:52,,,,
4279,,False,,2025-04-08,PRODUTO,,,UNI,11,CESAR LUIS RAMOS,406,SEMI EIXO COMPLETO,494.0,2192.23,1.0,0.0,0.0,2192.23,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-29,10:56,,,,
4280,,False,,2025-04-11,PRODUTO,,,UN,67,SCHERER AUTO PEÇAS,246,FLUIDO RADIADOR,21.05,21.05,72.0,0.0,0.0,1515.6,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-29,10:58,,,,
4281,,False,,2025-04-22,PRODUTO,,,UNI,8,SIGA BEM DIST DE LUBRIFICANTES LTDA,746,PNEU 185/55/16  IMPORT,340.75,315.72,2.0,0.0,0.0,631.44,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-29,11:00,,,,
4282,,False,,2025-04-17,PRODUTO,,,UNI,11,CESAR LUIS RAMOS,949,RESFRIADOR RADIADOR DO OLEO,220.0,300.0,1.0,0.0,0.0,300.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-29,11:08,,,,
4283,,False,,2025-04-23,PRODUTO,,,LTR,63,DISTRIBUIDORA CONDOR FORTA LTDA,822,LUB 5W30 MOTUL 6100 SAVE FLEX,31.07,31.07,12.0,0.0,0.0,372.84,,,,E,,,,,,,True,False,False,1,0,,True,2025-04-29,11:12,,,,
