REGISTRO,DATA,CODCXA,CAIXA,ORDEM,PEDIDO,DATAOS,TOTAL,TITULO,PARCELA,PARCELAS,CHEQUE,VALOR,HISTORICO,CODCTA,NOMECTA,FORNECE,CODFOR,SALDO,CODNIV,DESNIV,CTO,OBS,DATAV,DATAP,VALORP,SITUACAO,JUROS,MULTA,RECIBO,FORMA,PRAZO,PV,HISTORICO2,HISTORICO3,PTITULO,PCHEQUE,PERJUROS,PERMULTA,PERDESC,DESCONTO,DIAS,DP,DF,SELECIONA
3102,2025-10-16,0,,,,2025-10-16,69075.84,LIM CHESP,48,48,,1439.08,,38,EMPRÉSTIMOS / JUROS,VIA CREDI EMPRESARIAL,14,,4,CUSTO FINANCEIRO,,,2029-10-26,,,A,,,,CH VC PJ,26,2025-10-26,,,True,False,,,,,,False,True,
3103,2025-10-16,1,CAIXA GERAL,,,,446.0,521-02,1,,0,446.0,,65,PEÇAS,COREMMA LTDA,2,5900.0,5,COMPRAS,8397,,2025-11-11,2025-11-11,446.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3104,2025-10-16,1,CAIXA GERAL,,,,445.82,521-01,1,,0,445.82,,65,PEÇAS,COREMMA LTDA,2,13366.06,5,COMPRAS,8235,,2025-10-14,2025-10-16,445.82,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,2,True,False,
3105,2025-10-16,1,CAIXA GERAL,,,,498.0,762-03,1,,0,498.0,,65,PEÇAS,COREMMA LTDA,2,24259.57,5,COMPRAS,8747,,2025-12-25,2025-12-19,498.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3106,2025-10-16,1,CAIXA GERAL,,,,498.0,762-02,1,,0,498.0,,65,PEÇAS,COREMMA LTDA,2,8180.78,5,COMPRAS,8509,,2025-11-25,2025-11-26,498.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,1,True,False,False
3107,2025-10-16,1,CAIXA GERAL,,,,498.88,762-01,1,,0,498.88,,65,PEÇAS,COREMMA LTDA,2,20849.55,5,COMPRAS,8292,,2025-10-26,2025-10-27,498.88,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3119,2025-10-03,1,CAIXA GERAL,,,2025-10-03,6783.6,CO005043,1,4,0,1695.9,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,20020.63,4,CUSTO FINANCEIRO,8312,,2025-10-28,2025-10-28,1695.9,P,0.0,0.0,,BOLETO,25,2025-10-28,,,True,,0.0,0.0,0.0,0.0,,True,False,
3120,2025-10-03,1,CAIXA GERAL,,,2025-10-03,6783.6,CO005043,2,4,0,1695.9,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,7880.78,4,CUSTO FINANCEIRO,8478,,2025-11-22,2025-11-24,1695.9,P,0.0,0.0,,BOLETO,25,2025-10-28,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3121,2025-10-03,1,CAIXA GERAL,,,2025-10-03,6783.6,CO005043,3,4,0,1695.9,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,22819.34,4,CUSTO FINANCEIRO,8687,,2025-12-17,2025-12-16,1695.9,P,0.0,0.0,,BOLETO,25,2025-10-28,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3122,2025-10-03,1,CAIXA GERAL,,,2025-10-03,6783.6,CO005043,4,4,0,1695.9,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,13919.11,4,CUSTO FINANCEIRO,8826,,2026-01-11,2026-01-12,1695.9,P,0.0,0.0,,BOLETO,25,2025-10-28,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3129,2025-10-07,1,CAIXA GERAL,,,2025-10-07,1812.96,CO005044,1,3,0,604.32,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,5900.0,4,CUSTO FINANCEIRO,8345,,2025-11-04,2025-11-04,604.32,P,0.0,0.0,,BOLETO,28,2025-11-04,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3130,2025-10-07,1,CAIXA GERAL,,,2025-10-07,1812.96,CO005044,2,3,0,604.32,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,11178.24,4,CUSTO FINANCEIRO,8566,,2025-12-02,2025-12-03,604.32,P,0.0,0.0,,BOLETO,28,2025-11-04,,,True,,0.0,0.0,0.0,0.0,1,True,False,False
3131,2025-10-07,1,CAIXA GERAL,,,2025-10-07,1812.96,CO005044,3,3,0,604.32,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,39502.66,4,CUSTO FINANCEIRO,8751,,2025-12-30,2025-12-19,604.32,P,0.0,0.0,,BOLETO,28,2025-11-04,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3132,2025-10-20,1,CAIXA GERAL,,,,2323.93,09-2025,1,,0,2323.93,,10,SIMPLES NACIONAL,RECEITA FEDERAL,35,8194.27,4,CUSTO FINANCEIRO,8322,,2025-10-20,2025-10-30,2323.93,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,10,True,False,False
3136,2025-10-21,1,CAIXA GERAL,,,2025-10-21,2244.0,CO005051,1,1,0,2244.0,RETIFICA BONONOMI,2,MANUTENCAO FERRAMENTA,RETIFICA BONONOMI,15,6623.33,4,CUSTO FINANCEIRO,8470,,2025-11-15,2025-11-24,2244.0,P,0.0,0.0,,DINHEIRO,0,2025-11-15,,,True,,0.0,0.0,0.0,0.0,9,True,False,False
3151,2025-10-23,1,CAIXA GERAL,,,2025-10-23,281.91,CO005107,1,3,0,93.97,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,6623.33,4,CUSTO FINANCEIRO,8468,,2025-11-20,2025-11-24,93.97,P,0.0,0.0,,BOLETO,30,2025-11-20,,,True,,0.0,0.0,0.0,0.0,4,True,False,False
3152,2025-10-23,1,CAIXA GERAL,,,2025-10-23,281.91,CO005107,2,3,0,93.97,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,22913.31,4,CUSTO FINANCEIRO,8688,,2025-12-18,2025-12-16,93.97,P,0.0,0.0,,BOLETO,30,2025-11-20,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3153,2025-10-23,1,CAIXA GERAL,,,2025-10-23,281.91,CO005107,3,3,0,93.97,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,10564.61,4,CUSTO FINANCEIRO,8845,,2026-01-15,2026-01-15,93.97,P,0.0,0.0,,BOLETO,30,2025-11-20,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3160,2025-10-24,1,CAIXA GERAL,,,2025-10-24,836.78,CO005108,1,3,0,278.92,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,7880.78,4,CUSTO FINANCEIRO,8457,,2025-11-21,2025-11-21,278.92,P,0.0,0.0,,BOLETO,28,2025-11-21,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3161,2025-10-24,1,CAIXA GERAL,,,2025-10-24,836.78,CO005108,2,3,0,278.93,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,23192.24,4,CUSTO FINANCEIRO,8689,,2025-12-19,2025-12-16,278.93,P,0.0,0.0,,BOLETO,28,2025-11-21,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3162,2025-10-24,1,CAIXA GERAL,,,2025-10-24,836.78,CO005108,3,3,0,278.93,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,12057.54,4,CUSTO FINANCEIRO,8847,,2026-01-16,2026-01-15,278.93,P,0.0,0.0,,BOLETO,28,2025-11-21,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3167,2025-10-23,1,CAIXA GERAL,,,2025-10-23,6128.0,CO005109,1,5,0,1225.6,LINK COMERCIAL IMPORTADORA,2,MANUTENCAO FERRAMENTA,LINK COMERCIAL IMPORTADORA,23,5900.0,4,CUSTO FINANCEIRO,8403,,2025-11-12,2025-11-12,1225.6,P,0.0,0.0,,BOLETO,20,2025-11-12,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3168,2025-10-23,1,CAIXA GERAL,,,2025-10-23,6128.0,CO005109,2,5,0,1225.6,LINK COMERCIAL IMPORTADORA,2,MANUTENCAO FERRAMENTA,LINK COMERCIAL IMPORTADORA,23,12403.84,4,CUSTO FINANCEIRO,8567,,2025-12-02,2025-12-03,1225.6,P,0.0,0.0,,BOLETO,20,2025-11-12,,,True,,0.0,0.0,0.0,0.0,1,True,False,False
3169,2025-10-23,1,CAIXA GERAL,,,2025-10-23,6128.0,CO005109,3,5,0,1225.6,LINK COMERCIAL IMPORTADORA,2,MANUTENCAO FERRAMENTA,LINK COMERCIAL IMPORTADORA,23,8561.27,4,CUSTO FINANCEIRO,8735,,2025-12-22,2025-12-19,1225.6,P,0.0,0.0,,BOLETO,20,2025-11-12,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3170,2025-10-23,1,CAIXA GERAL,,,2025-10-23,6128.0,CO005109,4,5,0,1225.6,LINK COMERCIAL IMPORTADORA,2,MANUTENCAO FERRAMENTA,LINK COMERCIAL IMPORTADORA,23,15270.41,4,CUSTO FINANCEIRO,8828,,2026-01-12,2026-01-12,1225.6,P,0.0,0.0,,BOLETO,20,2025-11-12,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3171,2025-10-23,1,CAIXA GERAL,,,2025-10-23,6128.0,CO005109,5,5,0,1225.6,LINK COMERCIAL IMPORTADORA,2,MANUTENCAO FERRAMENTA,LINK COMERCIAL IMPORTADORA,23,5081.01,4,CUSTO FINANCEIRO,8936,,2026-02-02,2026-02-02,1225.6,P,0.0,0.0,,BOLETO,20,2025-11-12,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3172,2025-10-27,1,CAIXA GERAL,,,,87.0,001-01,1,,0,87.0,,65,PEÇAS,COREMMA LTDA,2,5900.0,5,COMPRAS,8338,,2025-11-03,2025-11-03,87.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,
3173,2025-10-27,1,CAIXA GERAL,,,,74.37,10/2025,1,,0,74.37,,34,LIXO,GUABIRUBA SANEAMENTO,26,5900.0,2,CUSTO GERAL,8391,,2025-11-10,2025-11-10,74.37,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3174,2025-10-27,1,CAIXA GERAL,,,,37.19,10/2025,1,,0,37.19,,34,LIXO,GUABIRUBA SANEAMENTO,26,5900.0,2,CUSTO GERAL,8392,,2025-11-10,2025-11-10,37.19,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3175,2025-10-27,1,CAIXA GERAL,,,,154.8,487-01,1,,0,154.8,,47,RESIDUOS,AHS INDUSTRIA E COMERCIO,43,5900.0,4,CUSTO FINANCEIRO,8374,,2025-11-05,2025-11-07,154.8,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,2,True,False,False
3179,2025-10-24,1,CAIXA GERAL,,,2025-10-24,955.4,CO005112,1,3,0,318.46,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,7880.78,4,CUSTO FINANCEIRO,8469,,2025-11-21,2025-11-24,318.46,P,0.0,0.0,,BOLETO,28,2025-11-21,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
3180,2025-10-24,1,CAIXA GERAL,,,2025-10-24,955.4,CO005112,2,3,0,318.47,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,23510.71,4,CUSTO FINANCEIRO,8690,,2025-12-19,2025-12-16,318.47,P,0.0,0.0,,BOLETO,28,2025-11-21,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3181,2025-10-24,1,CAIXA GERAL,,,2025-10-24,955.4,CO005112,3,3,0,318.47,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,12376.01,4,CUSTO FINANCEIRO,8848,,2026-01-16,2026-01-15,318.47,P,0.0,0.0,,BOLETO,28,2025-11-21,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3183,2025-10-30,1,CAIXA GERAL,,,2025-10-30,12342.0,REPARCEL,1,24,0,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,5103.45,4,CUSTO FINANCEIRO,8326,,2025-10-30,2025-10-30,514.25,P,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
3184,2025-10-30,1,CAIXA GERAL,,,2025-10-30,12342.0,REPARCEL,2,24,0,519.39,,25,IMPOSTOS,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,8543,,2025-11-28,2025-11-28,519.39,P,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
3185,2025-10-30,1,CAIXA GERAL,,,2025-10-30,12342.0,REPARCEL,3,24,0,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,33060.22,4,CUSTO FINANCEIRO,8755,,2025-12-30,2025-12-19,514.25,P,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
3186,2025-10-30,1,CAIXA GERAL,,,2025-10-30,12342.0,REPARCEL,4,24,0,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,12599.38,4,CUSTO FINANCEIRO,8930,,2026-01-30,2026-02-02,514.25,P,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
3187,2025-10-30,1,CAIXA GERAL,,,2025-10-30,12342.0,REPARCEL,5,24,0,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,25135.48,4,CUSTO FINANCEIRO,9129,,2026-02-28,2026-03-02,514.25,P,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,,False,True,
3128,2025-10-30,1,CAIXA GERAL,,,2025-10-30,12342.0,REPARCEL,6,24,0,542.17,,25,IMPOSTOS,RECEITA FEDERAL,35,13644.37,4,CUSTO FINANCEIRO,9295,,2026-03-31,2026-03-31,542.17,P,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
3129,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,7,24,0,548.39,,25,IMPOSTOS,RECEITA FEDERAL,35,48799.98,4,CUSTO FINANCEIRO,,,2026-04-30,,,A,0.0,0.0,,BOLETO,30,2025-09-30,,,True,False,0.0,0.0,0.0,0.0,,False,True,
3190,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,8,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,161890.88,4,CUSTO FINANCEIRO,,,2026-05-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3191,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,9,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,280872.86,4,CUSTO FINANCEIRO,,,2026-06-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3192,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,10,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,297509.81,4,CUSTO FINANCEIRO,,,2026-07-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3193,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,11,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,314146.76,4,CUSTO FINANCEIRO,,,2026-08-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3194,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,12,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,330124.71,4,CUSTO FINANCEIRO,,,2026-09-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3195,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,13,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,346102.66,4,CUSTO FINANCEIRO,,,2026-10-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3196,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,14,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,362080.61,4,CUSTO FINANCEIRO,,,2026-11-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3197,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,15,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,7713.75,4,CUSTO FINANCEIRO,,,2026-12-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3198,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,16,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,8228.0,4,CUSTO FINANCEIRO,,,2027-01-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3199,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,17,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,8742.25,4,CUSTO FINANCEIRO,,,2027-02-28,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3200,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,18,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,9256.5,4,CUSTO FINANCEIRO,,,2027-03-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3201,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,19,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,9770.75,4,CUSTO FINANCEIRO,,,2027-04-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3202,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,20,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,10285.0,4,CUSTO FINANCEIRO,,,2027-05-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3203,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,21,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,10799.25,4,CUSTO FINANCEIRO,,,2027-06-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3204,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,22,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,11313.5,4,CUSTO FINANCEIRO,,,2027-07-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3205,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,23,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,11827.75,4,CUSTO FINANCEIRO,,,2027-08-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3206,2025-10-30,0,,,,2025-10-30,12342.0,REPARCEL,24,24,,514.25,,25,IMPOSTOS,RECEITA FEDERAL,35,12342.0,4,CUSTO FINANCEIRO,,,2027-09-30,,,A,,,,BOLETO,30,2025-09-30,,,True,False,,,,,,False,True,
3207,2025-11-03,1,CAIXA GERAL,,,,730.54,10-2025,1,,0,730.54,,20,DESPESAS FIXA EMPRESA,UNIMED EMPRESARIAL,82,5900.0,2,CUSTO GERAL,8393,,2025-11-10,2025-11-10,730.54,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3208,2025-11-03,1,CAIXA GERAL,,,,1118.0,250-03,1,,0,1118.0,,65,PEÇAS,COREMMA LTDA,2,8057.02,5,COMPRAS,8839,,2026-01-14,2026-01-14,1118.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3209,2025-11-03,1,CAIXA GERAL,,,,1118.0,250-02,1,,0,1118.0,,65,PEÇAS,COREMMA LTDA,2,15550.89,5,COMPRAS,8676,,2025-12-15,2025-12-15,1118.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3210,2025-11-03,1,CAIXA GERAL,,,,1119.29,250-01,1,,0,1119.29,,65,PEÇAS,COREMMA LTDA,2,6623.33,5,COMPRAS,8426,,2025-11-15,2025-11-17,1119.29,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3214,2025-11-04,1,CAIXA GERAL,,,2025-11-04,836.78,CO005127,1,3,0,278.92,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,12682.76,4,CUSTO FINANCEIRO,8568,,2025-12-02,2025-12-03,278.92,P,0.0,0.0,,BOLETO,28,2025-12-02,,,True,,0.0,0.0,0.0,0.0,1,True,False,False
3215,2025-11-04,1,CAIXA GERAL,,,2025-11-04,836.78,CO005127,2,3,0,278.93,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,40295.84,4,CUSTO FINANCEIRO,8752,,2025-12-30,2025-12-19,278.93,P,0.0,0.0,,BOLETO,28,2025-12-02,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3216,2025-11-04,1,CAIXA GERAL,,,2025-11-04,836.78,CO005127,3,3,0,278.93,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,33400.39,4,CUSTO FINANCEIRO,8912,,2026-01-27,2026-01-27,278.93,P,0.0,0.0,,BOLETO,28,2025-12-02,,,True,,0.0,0.0,0.0,0.0,,True,False,False
3223,2025-11-10,1,CAIXA GERAL,,,,590.0,CX VECTRA,1,,0,590.0,,65,PEÇAS,BBI,17,8180.78,5,COMPRAS,8550,,2025-11-25,2025-12-01,590.0,P,0.0,0.0,,CH VC PF,,,,,True,False,0.0,0.0,0.0,0.0,6,True,False,
3224,2025-11-10,1,CAIXA GERAL,,,,1123.51,501-01,1,,0,1123.51,,65,PEÇAS,COREMMA LTDA,2,7880.78,5,COMPRAS,8480,,2025-11-24,2025-11-24,1123.51,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3225,2025-11-10,1,CAIXA GERAL,,,,1123.0,501-02,1,,0,1123.0,,65,PEÇAS,COREMMA LTDA,2,10184.74,5,COMPRAS,8736,,2025-12-24,2025-12-19,1123.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3226,2025-11-10,1,CAIXA GERAL,,,,1123.0,501-03,1,,0,1123.0,,65,PEÇAS,COREMMA LTDA,2,12796.64,5,COMPRAS,8892,,2026-01-23,2026-01-23,1123.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,291,True,False,False
3227,2025-11-10,1,CAIXA GERAL,,,,663.6,502-01,1,,0,663.6,,65,PEÇAS,COREMMA LTDA,2,12869.86,5,COMPRAS,8544,,2025-11-28,2025-11-28,663.6,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3228,2025-11-10,1,CAIXA GERAL,,,,659.0,502-02,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,36312.64,5,COMPRAS,8749,,2025-12-28,2025-12-19,659.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
3229,2025-11-10,1,CAIXA GERAL,,,,659.0,502-03,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,6768.63,5,COMPRAS,8917,,2026-01-27,2026-01-27,659.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,287,True,False,False
3230,2025-11-10,1,CAIXA GERAL,,,,659.0,502-04,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,16997.41,5,COMPRAS,9126,,2026-02-26,2026-02-27,659.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,1,True,False,False
3231,2025-11-10,1,CAIXA GERAL,,,,659.0,502-05,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,25257.22,5,COMPRAS,9288,,2026-03-28,2026-03-30,659.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,227,True,False,False
3232,2025-11-10,0,,,,,659.0,502-06,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,45887.4,5,COMPRAS,,,2026-04-27,,,A,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,197,True,False,
3233,2025-11-10,0,,,,,659.0,502-07,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,160998.39,5,COMPRAS,,,2026-05-27,,,A,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,167,True,False,
3234,2025-11-10,0,,,,,659.0,502-08,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,194090.21,5,COMPRAS,,,2026-06-26,,,A,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,137,True,False,
3235,2025-11-10,0,,,,,659.0,502-09,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,296995.56,5,COMPRAS,,,2026-07-26,,,A,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,107,True,False,
3236,2025-11-10,0,,,,,659.0,502-10,1,,0,659.0,,65,PEÇAS,COREMMA LTDA,2,312193.43,5,COMPRAS,,,2026-08-25,,,A,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,77,True,False,
3241,2025-11-11,1,CAIXA GERAL,,,2025-11-11,2456.26,MAE10-25,1,3,0,818.76,,65,PEÇAS,MAESTRI AUTO PEÇAS,3,22540.32,5,COMPRAS,8768,,2025-12-25,2026-01-05,818.76,P,0.0,0.0,,CH VC PF,25,2025-11-25,,,True,False,0.0,0.0,0.0,0.0,11,False,True,False
3242,2025-11-11,1,CAIXA GERAL,,,2025-11-11,2456.26,MAE10-25,2,3,0,818.75,,65,PEÇAS,MAESTRI AUTO PEÇAS,3,19703.0,5,COMPRAS,8907,,2026-01-25,2026-01-27,818.75,P,0.0,0.0,,CH VC PF,25,2025-11-25,,,True,False,0.0,0.0,0.0,0.0,2,False,True,False
